2024-05-25 14:14:13,310 main WARN Advanced terminal features are not available in this environment
[14:14:13] [main/INFO] [cp.mo.mo.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, {MINECRAFT_USERNAME}, --version, 1.19.2, --gameDir, C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server, --assetsDir, C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\meta\assets, --assetIndex, 1.19, --uuid, {MINECRAFT_UUID}, --accessToken, ????????, --clientId, c4502edb-87c6-40cb-b595-64a280cf8906, --xuid, 0, --userType, msa, --versionType, release, --width, 854, --height, 480, --launchTarget, forgeclient, --fml.forgeVersion, 43.3.5, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[14:14:13] [main/INFO] [cp.mo.mo.Launcher/MODLAUNCHER]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.10 by Azul Systems, Inc.; OS Windows 11 arch amd64 version 10.0
[14:14:19] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/{COMPUTER_USERNAME}/AppData/Roaming/com.modrinth.theseus/meta/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23108!/ Service=ModLauncher Env=CLIENT
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ? Init ...
[14:14:19] [main/INFO] [Mods Optimizer/]: Game Directory: C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server
[14:14:19] [main/INFO] [Mods Optimizer/]: Mods Directory: C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods
[14:14:19] [main/INFO] [Mods Optimizer/]: Game Environment: CLIENT
[14:14:19] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\config\mods_optimizer\config.toml
[14:14:19] [main/INFO] [Mods Optimizer/]: ? init with game dir C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server and mods dir C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods for target CLIENT in 50 ms.
[14:14:19] [main/INFO] [Mods Optimizer/]: ? Re-Enable possible client side mods ...
[14:14:19] [main/INFO] [Mods Optimizer/]: ? Parsing Mods data ...
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~212 mods in C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods with file extension .jar ...
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks from DEFAULT to SERVER
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_core from DEFAULT to SERVER
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_gamerules from DEFAULT to SERVER
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_items from DEFAULT to SERVER
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_player from DEFAULT to SERVER
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for adaptive_performance_tweaks_spawn from DEFAULT to SERVER
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no version tag inside the fabric.mod.json file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\AmbientSounds_FORGE_v5.2.13_mc1.19.2.jar!
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for ambientsounds from UNKNOWN to CLIENT
[14:14:19] [main/WARN] [Mods Optimizer/]: [Mod Data] ? Unable to read manifest from mod file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\create-structures-0.1.0.jar, which is expected in some cases.
[14:14:19] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-02-27T15:58:44.977573566:
[14:14:19] [main/WARN] [Mods Optimizer/]: [Mod Data] ? Unable to read manifest from mod file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\dungeons-and-taverns-2.0.2.jar, which is expected in some cases.
[14:14:19] [main/WARN] [Mods Optimizer/]: [Mod Data] ? Unable to read manifest from mod file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\edf-remastered-4.3.jar, which is expected in some cases.
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.friendsandfoes[0] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\friendsandfoes-forge-mc1.19.2-2.0.10.jar!
[14:14:19] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@a7f0ab6
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no META-INF/mods.toml file for C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\kotlinforforge-3.12.0-all.jar!
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for lootr from UNKNOWN to DEFAULT
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for mousetweaks from UNKNOWN to CLIENT
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.patchouli[0] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\Patchouli-1.19.2-77.jar!
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no name tag inside the fabric.mod.json file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\PrettyPipes-1.13.6.jar!
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for publicguiannouncement from DEFAULT to SERVER
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for reforgium from UNKNOWN to CLIENT
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for rubidium from UNKNOWN to CLIENT
[14:14:19] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2023-09-06T14:16:00.575519029:
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothboot from DEFAULT to CLIENT
[14:14:19] [main/WARN] [Mods Optimizer/]: [Mod Data] ? Unable to read manifest from mod file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\spawnanimations-v1.9.4-mc1.17x-1.20x-mod.jar, which is expected in some cases.
[14:14:19] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp Sep 23, 2023:
[14:14:19] [main/WARN] [Mods Optimizer/]: [Mod Data] ? Unable to read manifest from mod file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\upgraded-mobs-1.3.3.jar, which is expected in some cases.
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.villagesandpillages[1] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\villagesandpillages-forge-mc1.19.2-1.0.0.jar!
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.yungsapi[1] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\YungsApi-1.19.2-Forge-3.8.10.jar!
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.betterdeserttemples[1] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\YungsBetterDesertTemples-1.19.2-Forge-2.2.2.jar!
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.betterdungeons[1] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\YungsBetterDungeons-1.19.2-Forge-3.2.2.jar!
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.betterendisland[1] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\YungsBetterEndIsland-1.19.2-Forge-1.0.jar!
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.betterjungletemples[1] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\YungsBetterJungleTemples-1.19.2-Forge-1.0.1.jar!
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.bettermineshafts[1] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\YungsBetterMineshafts-1.19.2-Forge-3.2.1.jar!
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.betterfortresses[1] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\YungsBetterNetherFortresses-1.19.2-Forge-1.0.6.jar!
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.betteroceanmonuments[1] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\YungsBetterOceanMonuments-1.19.2-Forge-2.1.1.jar!
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.betterstrongholds[1] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\YungsBetterStrongholds-1.19.2-Forge-3.2.0.jar!
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for betterstrongholds from UNKNOWN to DEFAULT
[14:14:19] [main/WARN] [Mods Optimizer/]: ? Found no side tag inside the dependencies.betterwitchhuts[1] section of the mods.toml file C:\Users\{COMPUTER_USERNAME}\AppData\Roaming\com.modrinth.theseus\profiles\server\mods\YungsBetterWitchHuts-1.19.2-Forge-2.1.0.jar!
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 library mods in 211 mods.
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 5 data pack mods in 211 mods.
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 12 client mods in 211 mods.
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 10 server mods in 211 mods.
[14:14:19] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 183 default mods in 211 mods.
[14:14:19] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[14:14:19] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[14:14:19] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[14:14:19] [main/INFO] [Mods Optimizer/]: | saturn                             | 0.1.4                  | FORGE    | DEFAULT           | 2024-03-06 12:06:34 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | adaptive_performance_tweaks_core   | 11.0.0                 | FORGE    | SERVER            | 2023-12-16 21:55:51 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | betterdungeons                     | 1.19.2-Forge-3.2.2     | FORGE    | UNKNOWN           | 2022-11-07 14:40:14 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | paucal                             | 0.5.0                  | FORGE    | DEFAULT           | 2022-11-03 02:17:23 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | supermartijn642configlib           | 1.1.8                  | FORGE    | DEFAULT           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | alexsmobs                          | 1.21.1                 | FORGE    | DEFAULT           | 2022-12-09 12:30:43 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | botarium                           | 1.9.2                  | FORGE    | DEFAULT           | 2024-05-23 20:56:21 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | playeranimator                     | 1.0.2                  | FORGE    | UNKNOWN           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | publicguiannouncement              | 4.3.3                  | FORGE    | SERVER            | 2022-10-08 11:15:38 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | entitycollisionfpsfix              | 1.0.0                  | FORGE    | CLIENT            | 2022-05-27 16:26:40 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | mcwwindows                         | 2.2.1                  | FORGE    | UNKNOWN           | 2023-12-16 17:37:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | stalwart_dungeons                  | 1.2.8                  | FORGE    | UNKNOWN           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | rubidium                           | 0.0.0                  | FORGE    | CLIENT            | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | create_jetpack                     | 3.3.1                  | FORGE    | DEFAULT           | 2024-05-23 20:56:21 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | macawsroofsbyg                     | 1.19.2-1.3             | FORGE    | DEFAULT           | 2023-04-04 18:06:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | sound_physics_remastered           | 1.19.2-1.3.1           | FORGE    | DEFAULT           | 2023-12-22 13:45:14 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | create_more_automation             | 0.3.0                  | FORGE    | UNKNOWN           | 2024-05-23 20:56:21 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | modernfix                          | 5.17.0+mc1.19.2        | FORGE    | DEFAULT           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | villagersplus                      | 1.2.0                  | FORGE    | DEFAULT           | 2023-01-29 10:06:55 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | create_ruins                       | 1.0.0                  | FORGE    | UNKNOWN           | 2024-05-23 20:56:21 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | yungsapi                           | 1.19.2-Forge-3.8.10    | FORGE    | UNKNOWN           | 2023-11-17 16:44:03 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | createcasing                       | 1.19.2-1.6.0-ht1       | FORGE    | DEFAULT           | 2024-02-04 13:34:29 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | adaptive_performance_tweaks_gamerules | 11.0.0                 | FORGE    | SERVER            | 2023-12-16 21:55:51 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | apotheosis                         | 6.5.1                  | FORGE    | DEFAULT           | 2024-05-06 19:57:17 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | createdieselgenerators             | 1.19.2-1.2h            | FORGE    | DEFAULT           | 2024-02-07 17:09:05 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | balm                               | 4.6.0                  | FORGE    | DEFAULT           | 2023-09-14 12:22:00 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | create_new_age                     | 1.1.2                  | FORGE    | DEFAULT           | 2024-02-04 08:55:37 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | jeresources                        | 1.2.3-243              | FORGE    | UNKNOWN           | 2023-11-12 17:25:35 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | cloth_config                       | 8.3.115                | FORGE    | DEFAULT           | 2024-05-23 20:56:21 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | betterfortresses                   | 1.19.2-Forge-1.0.6     | FORGE    | UNKNOWN           | 2023-07-20 17:49:56 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | supplementaries                    | 1.19.2-2.4.20          | FORGE    | DEFAULT           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | create_oxidized                    | 0.1.1                  | FORGE    | DEFAULT           | 2024-05-23 20:56:21 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | structure_gel                      | 2.7.3                  | FORGE    | DEFAULT           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | creategoggles                      | 5.5.16                 | FORGE    | DEFAULT           | 2024-05-23 20:56:21 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | dungeons_plus                      | 1.3.1                  | FORGE    | DEFAULT           | 2023-04-14 04:11:27 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | mcwtrpdoors                        | 1.1.3                  | FORGE    | UNKNOWN           | 2024-05-15 01:04:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | createmoredrillheads               | 2.0.3-1.19.2           | FORGE    | DEFAULT           | 2024-02-13 17:02:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | supermartijn642corelib             | 1.1.17                 | FORGE    | DEFAULT           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | yungsbridges                       | 1.19.2-Forge-3.1.0     | FORGE    | SERVER            | 2022-10-15 23:35:51 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | resourcefulconfig                  | 1.0.20                 | FORGE    | DEFAULT           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | curios                             | 1.19.2-5.1.6.2         | FORGE    | DEFAULT           | 2024-04-29 16:04:46 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | createarmory                       | 5.0.0                  | FORGE    | UNKNOWN           | 2024-05-23 20:56:21 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | create_factory                     | 0.0.2-1.19.2           | FORGE    | DEFAULT           | 2023-05-12 23:52:45 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | scriptor                           | 0.4.5                  | FORGE    | UNKNOWN           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | reforgium                          | 0.0.0                  | FORGE    | CLIENT            | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | yungsextras                        | 1.19.2-Forge-3.1.0     | FORGE    | SERVER            | 2022-10-15 23:34:06 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | bettervillage                      | 3.1.0                  | FORGE    | DEFAULT           | 2023-08-14 01:20:03 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | tombstone                          | 8.2.8                  | FORGE    | DEFAULT           | 2023-04-25 14:05:31 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | mcwroofs                           | 2.3.0                  | FORGE    | UNKNOWN           | 2024-02-03 15:43:43 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | createindustry                     | 0.8.0                  | FORGE    | DEFAULT           | 2024-01-30 15:02:12 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | mcwfurnitures                      | 3.2.2                  | FORGE    | UNKNOWN           | 2024-01-18 16:19:48 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | dynamic_fps                        | 3.4.3                  | FORGE    | CLIENT            | 2024-05-23 20:56:21 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | betterendisland                    | 1.19.2-Forge-1.0       | FORGE    | UNKNOWN           | 2023-09-14 14:32:11 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | missions                           | 0.3.1                  | FORGE    | DEFAULT           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | bettermineshafts                   | 1.19.2-Forge-3.2.1     | FORGE    | UNKNOWN           | 2023-11-17 17:25:53 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | createteleporters                  | 0.6.1                  | FORGE    | UNKNOWN           | 2024-05-23 20:56:21 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | geckolib3                          | 3.1.40                 | FORGE    | DEFAULT           | 2023-02-22 08:35:59 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | playerrevive                       | 2.0.14                 | FORGE    | UNKNOWN           | 2022-11-18 17:28:43 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | sliceanddice                       | 2.3.2                  | FORGE    | DEFAULT           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | recruits                           | 1.10.15                | FORGE    | UNKNOWN           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | betterjungletemples                | 1.19.2-Forge-1.0.1     | FORGE    | UNKNOWN           | 2023-09-07 14:21:54 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | bellsandwhistles                   | 0.4.4                  | FORGE    | DEFAULT           | 2023-11-11 14:11:44 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | create_tweaked_controllers         | 1.19.2-1.2.4           | FORGE    | DEFAULT           | 2024-03-23 17:53:38 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | adaptive_performance_tweaks_spawn  | 11.0.0                 | FORGE    | SERVER            | 2023-12-16 21:55:52 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | createbigcannons                   | 0.5.4-nightly-cddd0a2  | FORGE    | DEFAULT           | 2024-05-23 20:56:21 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | ratatouille                        | 1.0.0                  | FORGE    | DEFAULT           | 2024-03-05 18:45:55 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | rechiseled                         | 1.1.6                  | FORGE    | DEFAULT           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | mr_edf_remastered                  | 4.3.0                  | MIXED    | DATA_PACK         | 2024-05-23 20:56:21 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | ae2                                | 12.9.9                 | FORGE    | DEFAULT           | 2024-05-23 20:56:20 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | jei                                | 11.6.0-1019            | FORGE    | DEFAULT           | 2024-05-23 20:56:22 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | graveyard                          | 2.5.2                  | FORGE    | DEFAULT           | 2023-05-21 18:22:01 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | libraryferret                      | 4.0.0                  | FORGE    | DEFAULT           | 2023-03-13 18:55:34 |
[14:14:19] [main/INFO] [Mods Optimizer/]: | caelus                             | 1.19.2-3.0.0.6         | FORGE    | DEFAULT           | 2022-08-11 02:17:52 |
